    0.10880E-04    0.61050E-02
    0.11249E-04    0.63040E-02
    0.11630E-04    0.65095E-02
    0.12024E-04    0.67217E-02
    0.12432E-04    0.69408E-02
    0.12853E-04    0.71671E-02
    0.13289E-04    0.74008E-02
    0.13739E-04    0.76420E-02
    0.14205E-04    0.78912E-02
    0.14686E-04    0.81484E-02
    0.15184E-04    0.84141E-02
    0.15699E-04    0.86884E-02
    0.16231E-04    0.89716E-02
    0.16781E-04    0.92641E-02
    0.17350E-04    0.95661E-02
    0.17938E-04    0.98779E-02
    0.18546E-04    0.10200E-01
    0.19175E-04    0.10532E-01
    0.19825E-04    0.10876E-01
    0.20497E-04    0.11230E-01
    0.21191E-04    0.11596E-01
    0.21910E-04    0.11975E-01
    0.22652E-04    0.12365E-01
    0.23420E-04    0.12768E-01
    0.24214E-04    0.13184E-01
    0.25035E-04    0.13614E-01
    0.25883E-04    0.14058E-01
    0.26760E-04    0.14516E-01
    0.27667E-04    0.14989E-01
    0.28605E-04    0.15478E-01
    0.29575E-04    0.15983E-01
    0.30577E-04    0.16504E-01
    0.31614E-04    0.17042E-01
    0.32685E-04    0.17597E-01
    0.33793E-04    0.18171E-01
    0.34938E-04    0.18763E-01
    0.36123E-04    0.19375E-01
    0.37347E-04    0.20007E-01
    0.38613E-04    0.20659E-01
    0.39922E-04    0.21332E-01
    0.41275E-04    0.22028E-01
    0.42674E-04    0.22746E-01
    0.44120E-04    0.23487E-01
    0.45616E-04    0.24253E-01
    0.47162E-04    0.25044E-01
    0.48761E-04    0.25860E-01
    0.50413E-04    0.26703E-01
    0.52122E-04    0.27573E-01
    0.53889E-04    0.28472E-01
    0.55715E-04    0.29400E-01
    0.57604E-04    0.30359E-01
    0.59556E-04    0.31349E-01
    0.61575E-04    0.32371E-01
    0.63662E-04    0.33426E-01
    0.65820E-04    0.34515E-01
    0.68051E-04    0.35641E-01
    0.70357E-04    0.36802E-01
    0.72742E-04    0.38002E-01
    0.75208E-04    0.39241E-01
    0.77757E-04    0.40520E-01
    0.80393E-04    0.41841E-01
    0.83118E-04    0.43205E-01
    0.85935E-04    0.44613E-01
    0.88848E-04    0.46068E-01
    0.91859E-04    0.47569E-01
    0.94973E-04    0.49120E-01
    0.98192E-04    0.50721E-01
    0.10152E-03    0.52374E-01
    0.10496E-03    0.54082E-01
    0.10852E-03    0.55845E-01
    0.11220E-03    0.57665E-01
    0.11600E-03    0.59545E-01
    0.11993E-03    0.61485E-01
    0.12400E-03    0.63490E-01
    0.12820E-03    0.65559E-01
    0.13255E-03    0.67696E-01
    0.13704E-03    0.69902E-01
    0.14168E-03    0.72181E-01
    0.14648E-03    0.74533E-01
    0.15145E-03    0.76963E-01
    0.15658E-03    0.79471E-01
    0.16189E-03    0.82061E-01
    0.16738E-03    0.84736E-01
    0.17305E-03    0.87497E-01
    0.17892E-03    0.90349E-01
    0.18498E-03    0.93294E-01
    0.19125E-03    0.96334E-01
    0.19773E-03    0.99473E-01
    0.20444E-03    0.10271E+00
    0.21137E-03    0.10606E+00
    0.21853E-03    0.10952E+00
    0.22594E-03    0.11309E+00
    0.23360E-03    0.11677E+00
    0.24151E-03    0.12058E+00
    0.24970E-03    0.12450E+00
    0.25816E-03    0.12856E+00
    0.26691E-03    0.13275E+00
    0.27596E-03    0.13707E+00
    0.28531E-03    0.14154E+00
    0.29498E-03    0.14615E+00
    0.30498E-03    0.15091E+00
    0.31532E-03    0.15583E+00
    0.32601E-03    0.16090E+00
    0.33706E-03    0.16614E+00
    0.34848E-03    0.17155E+00
    0.36029E-03    0.17714E+00
    0.37251E-03    0.18290E+00
    0.38513E-03    0.18886E+00
    0.39819E-03    0.19501E+00
    0.41168E-03    0.20135E+00
    0.42564E-03    0.20791E+00
    0.44006E-03    0.21467E+00
    0.45498E-03    0.22166E+00
    0.47040E-03    0.22887E+00
    0.48635E-03    0.23631E+00
    0.50283E-03    0.24400E+00
    0.51988E-03    0.25193E+00
    0.53750E-03    0.26013E+00
    0.55572E-03    0.26858E+00
    0.57455E-03    0.27731E+00
    0.59403E-03    0.28632E+00
    0.61416E-03    0.29562E+00
    0.63498E-03    0.30523E+00
    0.65650E-03    0.31514E+00
    0.67875E-03    0.32537E+00
    0.70176E-03    0.33593E+00
    0.72554E-03    0.34682E+00
    0.75014E-03    0.35807E+00
    0.77556E-03    0.36968E+00
    0.80185E-03    0.38166E+00
    0.82903E-03    0.39403E+00
    0.85713E-03    0.40679E+00
    0.88618E-03    0.41995E+00
    0.91622E-03    0.43354E+00
    0.94727E-03    0.44755E+00
    0.97938E-03    0.46202E+00
    0.10126E-02    0.47694E+00
    0.10469E-02    0.49233E+00
    0.10824E-02    0.50821E+00
    0.11191E-02    0.52459E+00
    0.11570E-02    0.54148E+00
    0.11962E-02    0.55890E+00
    0.12368E-02    0.57687E+00
    0.12787E-02    0.59540E+00
    0.13220E-02    0.61450E+00
    0.13668E-02    0.63419E+00
    0.14132E-02    0.65449E+00
    0.14611E-02    0.67542E+00
    0.15106E-02    0.69698E+00
    0.15618E-02    0.71920E+00
    0.16147E-02    0.74210E+00
    0.16695E-02    0.76568E+00
    0.17260E-02    0.78997E+00
    0.17846E-02    0.81499E+00
    0.18450E-02    0.84075E+00
    0.19076E-02    0.86726E+00
    0.19722E-02    0.89455E+00
    0.20391E-02    0.92263E+00
    0.21082E-02    0.95152E+00
    0.21797E-02    0.98123E+00
    0.22535E-02    0.10118E+01
    0.23299E-02    0.10432E+01
    0.24089E-02    0.10754E+01
    0.24905E-02    0.11086E+01
    0.25750E-02    0.11426E+01
    0.26622E-02    0.11776E+01
    0.27525E-02    0.12134E+01
    0.28458E-02    0.12502E+01
    0.29422E-02    0.12879E+01
    0.30420E-02    0.13265E+01
    0.31451E-02    0.13661E+01
    0.32517E-02    0.14066E+01
    0.33619E-02    0.14481E+01
    0.34758E-02    0.14905E+01
    0.35936E-02    0.15338E+01
    0.37155E-02    0.15780E+01
    0.38414E-02    0.16232E+01
    0.39716E-02    0.16692E+01
    0.41062E-02    0.17161E+01
    0.42454E-02    0.17639E+01
    0.43893E-02    0.18125E+01
    0.45381E-02    0.18618E+01
    0.46919E-02    0.19120E+01
    0.48509E-02    0.19628E+01
    0.50153E-02    0.20143E+01
    0.51853E-02    0.20665E+01
    0.53611E-02    0.21192E+01
    0.55428E-02    0.21724E+01
    0.57307E-02    0.22261E+01
    0.59249E-02    0.22801E+01
    0.61257E-02    0.23345E+01
    0.63334E-02    0.23890E+01
    0.65481E-02    0.24438E+01
    0.67700E-02    0.24985E+01
    0.69995E-02    0.25533E+01
    0.72367E-02    0.26079E+01
    0.74820E-02    0.26623E+01
    0.77356E-02    0.27164E+01
    0.79978E-02    0.27701E+01
    0.82689E-02    0.28233E+01
    0.85492E-02    0.28758E+01
    0.88389E-02    0.29277E+01
    0.91385E-02    0.29787E+01
    0.94483E-02    0.30288E+01
    0.97685E-02    0.30779E+01
    0.10100E-01    0.31258E+01
    0.10442E-01    0.31726E+01
    0.10796E-01    0.32179E+01
    0.11162E-01    0.32619E+01
    0.11540E-01    0.33042E+01
    0.11931E-01    0.33449E+01
    0.12336E-01    0.33838E+01
    0.12754E-01    0.34208E+01
    0.13186E-01    0.34557E+01
    0.13633E-01    0.34885E+01
    0.14095E-01    0.35190E+01
    0.14573E-01    0.35471E+01
    0.15067E-01    0.35726E+01
    0.15578E-01    0.35955E+01
    0.16106E-01    0.36155E+01
    0.16652E-01    0.36327E+01
