  0.108800E-04  0.824885E+07  0.824885E+07  0.109961E+08  0.109961E+08  0.000000E+00  0.824885E+07
  0.112487E-04  0.824884E+07  0.824884E+07  0.109959E+08  0.109959E+08  0.000000E+00  0.824884E+07
  0.116300E-04  0.824884E+07  0.824884E+07  0.109958E+08  0.109957E+08  0.000000E+00  0.824884E+07
  0.120242E-04  0.824884E+07  0.824884E+07  0.109956E+08  0.109956E+08  0.000000E+00  0.824884E+07
  0.124318E-04  0.824884E+07  0.824884E+07  0.109954E+08  0.109954E+08  0.000000E+00  0.824884E+07
  0.128531E-04  0.824884E+07  0.824884E+07  0.109951E+08  0.109951E+08  0.000000E+00  0.824884E+07
  0.132888E-04  0.824884E+07  0.824884E+07  0.109949E+08  0.109949E+08  0.000000E+00  0.824884E+07
  0.137392E-04  0.824884E+07  0.824884E+07  0.109947E+08  0.109947E+08  0.000000E+00  0.824884E+07
  0.142049E-04  0.824884E+07  0.824884E+07  0.109944E+08  0.109944E+08  0.000000E+00  0.824884E+07
  0.146864E-04  0.824884E+07  0.824884E+07  0.109941E+08  0.109941E+08  0.000000E+00  0.824884E+07
  0.151842E-04  0.824884E+07  0.824884E+07  0.109938E+08  0.109938E+08  0.000000E+00  0.824884E+07
  0.156989E-04  0.824884E+07  0.824884E+07  0.109935E+08  0.109935E+08  0.000000E+00  0.824884E+07
  0.162310E-04  0.824883E+07  0.824883E+07  0.109932E+08  0.109931E+08  0.000000E+00  0.824883E+07
  0.167811E-04  0.824883E+07  0.824883E+07  0.109928E+08  0.109928E+08  0.000000E+00  0.824883E+07
  0.173499E-04  0.824883E+07  0.824883E+07  0.109924E+08  0.109924E+08  0.000000E+00  0.824883E+07
  0.179380E-04  0.824883E+07  0.824883E+07  0.109920E+08  0.109920E+08  0.000000E+00  0.824883E+07
  0.185460E-04  0.824883E+07  0.824883E+07  0.109915E+08  0.109915E+08  0.000000E+00  0.824883E+07
  0.191746E-04  0.824882E+07  0.824882E+07  0.109911E+08  0.109910E+08  0.000000E+00  0.824882E+07
  0.198246E-04  0.824882E+07  0.824882E+07  0.109906E+08  0.109905E+08  0.000000E+00  0.824882E+07
  0.204965E-04  0.824882E+07  0.824882E+07  0.109900E+08  0.109900E+08  0.000000E+00  0.824882E+07
  0.211913E-04  0.824882E+07  0.824882E+07  0.109894E+08  0.109894E+08  0.000000E+00  0.824882E+07
  0.219095E-04  0.824882E+07  0.824882E+07  0.109888E+08  0.109888E+08  0.000000E+00  0.824882E+07
  0.226522E-04  0.824881E+07  0.824881E+07  0.109881E+08  0.109881E+08  0.000000E+00  0.824881E+07
  0.234200E-04  0.824881E+07  0.824881E+07  0.109874E+08  0.109874E+08  0.000000E+00  0.824881E+07
  0.242138E-04  0.824881E+07  0.824881E+07  0.109867E+08  0.109866E+08  0.000000E+00  0.824881E+07
  0.250345E-04  0.824880E+07  0.824880E+07  0.109859E+08  0.109858E+08  0.000000E+00  0.824880E+07
  0.258831E-04  0.824880E+07  0.824880E+07  0.109850E+08  0.109849E+08  0.000000E+00  0.824880E+07
  0.267604E-04  0.824880E+07  0.824880E+07  0.109841E+08  0.109840E+08  0.000000E+00  0.824880E+07
  0.276674E-04  0.824879E+07  0.824879E+07  0.109831E+08  0.109830E+08  0.000000E+00  0.824879E+07
  0.286052E-04  0.824879E+07  0.824879E+07  0.109820E+08  0.109819E+08  0.000000E+00  0.824879E+07
  0.295748E-04  0.824878E+07  0.824878E+07  0.109809E+08  0.109808E+08  0.000000E+00  0.824878E+07
  0.305772E-04  0.824878E+07  0.824878E+07  0.109797E+08  0.109796E+08  0.000000E+00  0.824878E+07
  0.316136E-04  0.824877E+07  0.824877E+07  0.109784E+08  0.109783E+08  0.000000E+00  0.824877E+07
  0.326852E-04  0.824877E+07  0.824877E+07  0.109770E+08  0.109769E+08  0.000000E+00  0.824877E+07
  0.337931E-04  0.824876E+07  0.824876E+07  0.109755E+08  0.109754E+08  0.000000E+00  0.824876E+07
  0.349385E-04  0.824876E+07  0.824875E+07  0.109739E+08  0.109738E+08  0.000000E+00  0.824876E+07
  0.361227E-04  0.824875E+07  0.824875E+07  0.109722E+08  0.109721E+08  0.000000E+00  0.824875E+07
  0.373471E-04  0.824874E+07  0.824874E+07  0.109704E+08  0.109703E+08  0.000000E+00  0.824874E+07
  0.386130E-04  0.824873E+07  0.824873E+07  0.109685E+08  0.109684E+08  0.000000E+00  0.824873E+07
  0.399218E-04  0.824872E+07  0.824872E+07  0.109664E+08  0.109663E+08  0.000000E+00  0.824872E+07
  0.412749E-04  0.824872E+07  0.824872E+07  0.109642E+08  0.109641E+08  0.000000E+00  0.824872E+07
  0.426740E-04  0.824871E+07  0.824870E+07  0.109618E+08  0.109617E+08  0.000000E+00  0.824871E+07
  0.441204E-04  0.824870E+07  0.824870E+07  0.109593E+08  0.109592E+08  0.000000E+00  0.824870E+07
  0.456159E-04  0.824868E+07  0.824868E+07  0.109566E+08  0.109565E+08  0.000000E+00  0.824868E+07
  0.471620E-04  0.824867E+07  0.824867E+07  0.109538E+08  0.109536E+08  0.000000E+00  0.824867E+07
  0.487606E-04  0.824866E+07  0.824866E+07  0.109507E+08  0.109505E+08  0.000000E+00  0.824866E+07
  0.504133E-04  0.824865E+07  0.824865E+07  0.109474E+08  0.109472E+08  0.000000E+00  0.824865E+07
