  0.108800E-04  0.340315E+06  0.340315E+06  0.453750E+06  0.453750E+06  0.000000E+00  0.340315E+06
  0.112487E-04  0.340315E+06  0.340315E+06  0.453750E+06  0.453749E+06  0.000000E+00  0.340315E+06
  0.116300E-04  0.340315E+06  0.340315E+06  0.453749E+06  0.453749E+06  0.000000E+00  0.340315E+06
  0.120242E-04  0.340315E+06  0.340315E+06  0.453749E+06  0.453749E+06  0.000000E+00  0.340315E+06
  0.124318E-04  0.340315E+06  0.340315E+06  0.453749E+06  0.453749E+06  0.000000E+00  0.340315E+06
  0.128531E-04  0.340315E+06  0.340315E+06  0.453749E+06  0.453748E+06  0.000000E+00  0.340315E+06
  0.132888E-04  0.340315E+06  0.340315E+06  0.453748E+06  0.453748E+06  0.000000E+00  0.340315E+06
  0.137392E-04  0.340315E+06  0.340315E+06  0.453748E+06  0.453748E+06  0.000000E+00  0.340315E+06
  0.142049E-04  0.340315E+06  0.340315E+06  0.453748E+06  0.453747E+06  0.000000E+00  0.340315E+06
  0.146864E-04  0.340315E+06  0.340315E+06  0.453747E+06  0.453747E+06  0.000000E+00  0.340315E+06
  0.151842E-04  0.340315E+06  0.340315E+06  0.453747E+06  0.453746E+06  0.000000E+00  0.340315E+06
  0.156989E-04  0.340315E+06  0.340315E+06  0.453746E+06  0.453746E+06  0.000000E+00  0.340315E+06
  0.162310E-04  0.340315E+06  0.340315E+06  0.453746E+06  0.453745E+06  0.000000E+00  0.340315E+06
  0.167811E-04  0.340315E+06  0.340315E+06  0.453745E+06  0.453745E+06  0.000000E+00  0.340315E+06
  0.173499E-04  0.340315E+06  0.340315E+06  0.453745E+06  0.453744E+06  0.000000E+00  0.340315E+06
  0.179380E-04  0.340315E+06  0.340315E+06  0.453744E+06  0.453744E+06  0.000000E+00  0.340315E+06
  0.185460E-04  0.340315E+06  0.340315E+06  0.453744E+06  0.453743E+06  0.000000E+00  0.340315E+06
  0.191746E-04  0.340315E+06  0.340314E+06  0.453743E+06  0.453742E+06  0.000000E+00  0.340315E+06
  0.198246E-04  0.340315E+06  0.340314E+06  0.453742E+06  0.453741E+06  0.000000E+00  0.340315E+06
  0.204965E-04  0.340314E+06  0.340314E+06  0.453741E+06  0.453741E+06  0.000000E+00  0.340314E+06
  0.211913E-04  0.340314E+06  0.340314E+06  0.453741E+06  0.453740E+06  0.000000E+00  0.340314E+06
  0.219095E-04  0.340314E+06  0.340314E+06  0.453740E+06  0.453739E+06  0.000000E+00  0.340314E+06
  0.226522E-04  0.340314E+06  0.340314E+06  0.453739E+06  0.453738E+06  0.000000E+00  0.340314E+06
  0.234200E-04  0.340314E+06  0.340314E+06  0.453738E+06  0.453737E+06  0.000000E+00  0.340314E+06
  0.242138E-04  0.340314E+06  0.340314E+06  0.453737E+06  0.453736E+06  0.000000E+00  0.340314E+06
  0.250345E-04  0.340314E+06  0.340314E+06  0.453736E+06  0.453734E+06  0.000000E+00  0.340314E+06
  0.258831E-04  0.340314E+06  0.340314E+06  0.453734E+06  0.453733E+06  0.000000E+00  0.340314E+06
  0.267604E-04  0.340314E+06  0.340314E+06  0.453733E+06  0.453732E+06  0.000000E+00  0.340314E+06
  0.276674E-04  0.340314E+06  0.340314E+06  0.453732E+06  0.453730E+06  0.000000E+00  0.340314E+06
  0.286052E-04  0.340314E+06  0.340314E+06  0.453730E+06  0.453729E+06  0.000000E+00  0.340314E+06
  0.295748E-04  0.340314E+06  0.340314E+06  0.453729E+06  0.453727E+06  0.000000E+00  0.340314E+06
  0.305772E-04  0.340314E+06  0.340314E+06  0.453727E+06  0.453725E+06  0.000000E+00  0.340314E+06
  0.316136E-04  0.340314E+06  0.340314E+06  0.453725E+06  0.453723E+06  0.000000E+00  0.340314E+06
  0.326852E-04  0.340314E+06  0.340314E+06  0.453723E+06  0.453721E+06  0.000000E+00  0.340314E+06
  0.337931E-04  0.340314E+06  0.340314E+06  0.453721E+06  0.453719E+06  0.000000E+00  0.340314E+06
  0.349385E-04  0.340314E+06  0.340314E+06  0.453719E+06  0.453717E+06  0.000000E+00  0.340314E+06
  0.361227E-04  0.340314E+06  0.340313E+06  0.453716E+06  0.453714E+06  0.000000E+00  0.340314E+06
  0.373471E-04  0.340314E+06  0.340313E+06  0.453714E+06  0.453711E+06  0.000000E+00  0.340314E+06
  0.386130E-04  0.340313E+06  0.340313E+06  0.453711E+06  0.453708E+06  0.000000E+00  0.340313E+06
  0.399218E-04  0.340313E+06  0.340313E+06  0.453708E+06  0.453705E+06  0.000000E+00  0.340313E+06
  0.412749E-04  0.340313E+06  0.340313E+06  0.453705E+06  0.453702E+06  0.000000E+00  0.340313E+06
  0.426740E-04  0.340313E+06  0.340313E+06  0.453702E+06  0.453699E+06  0.000000E+00  0.340313E+06
  0.441204E-04  0.340313E+06  0.340313E+06  0.453698E+06  0.453695E+06  0.000000E+00  0.340313E+06
  0.456159E-04  0.340313E+06  0.340312E+06  0.453695E+06  0.453691E+06  0.000000E+00  0.340313E+06
  0.471620E-04  0.340313E+06  0.340312E+06  0.453691E+06  0.453686E+06  0.000000E+00  0.340313E+06
  0.487606E-04  0.340313E+06  0.340312E+06  0.453686E+06  0.453682E+06  0.000000E+00  0.340313E+06
  0.504133E-04  0.340312E+06  0.340312E+06  0.453682E+06  0.453677E+06  0.000000E+00  0.340312E+06
  0.521221E-04  0.340312E+06  0.340312E+06  0.453677E+06  0.453672E+06  0.000000E+00  0.340312E+06
  0.538888E-04  0.340312E+06  0.340312E+06  0.453671E+06  0.453666E+06  0.000000E+00  0.340312E+06
  0.557153E-04  0.340312E+06  0.340311E+06  0.453666E+06  0.453660E+06  0.000000E+00  0.340312E+06
  0.576038E-04  0.340312E+06  0.340311E+06  0.453660E+06  0.453654E+06  0.000000E+00  0.340312E+06
  0.595563E-04  0.340311E+06  0.340311E+06  0.453653E+06  0.453647E+06  0.000000E+00  0.340311E+06
  0.615750E-04  0.340311E+06  0.340311E+06  0.453646E+06  0.453639E+06  0.000000E+00  0.340311E+06
  0.636621E-04  0.340311E+06  0.340310E+06  0.453639E+06  0.453632E+06  0.000000E+00  0.340311E+06
  0.658199E-04  0.340311E+06  0.340310E+06  0.453631E+06  0.453623E+06  0.000000E+00  0.340311E+06
  0.680509E-04  0.340310E+06  0.340310E+06  0.453623E+06  0.453614E+06  0.000000E+00  0.340310E+06
  0.703575E-04  0.340310E+06  0.340309E+06  0.453614E+06  0.453605E+06  0.000000E+00  0.340310E+06
  0.727422E-04  0.340310E+06  0.340309E+06  0.453604E+06  0.453594E+06  0.000000E+00  0.340310E+06
  0.752079E-04  0.340309E+06  0.340308E+06  0.453594E+06  0.453583E+06  0.000000E+00  0.340309E+06
  0.777570E-04  0.340309E+06  0.340308E+06  0.453583E+06  0.453572E+06  0.000000E+00  0.340309E+06
  0.803926E-04  0.340308E+06  0.340307E+06  0.453571E+06  0.453559E+06  0.000000E+00  0.340308E+06
  0.831175E-04  0.340308E+06  0.340307E+06  0.453559E+06  0.453546E+06  0.000000E+00  0.340308E+06
  0.859348E-04  0.340308E+06  0.340306E+06  0.453545E+06  0.453531E+06  0.000000E+00  0.340308E+06
  0.888476E-04  0.340307E+06  0.340306E+06  0.453531E+06  0.453516E+06  0.000000E+00  0.340307E+06
  0.918591E-04  0.340306E+06  0.340305E+06  0.453515E+06  0.453500E+06  0.000000E+00  0.340306E+06
  0.949726E-04  0.340306E+06  0.340304E+06  0.453499E+06  0.453482E+06  0.000000E+00  0.340306E+06
  0.981917E-04  0.340305E+06  0.340304E+06  0.453482E+06  0.453464E+06  0.000000E+00  0.340305E+06
  0.101520E-03  0.340305E+06  0.340303E+06  0.453463E+06  0.453444E+06  0.000000E+00  0.340305E+06
  0.104961E-03  0.340304E+06  0.340302E+06  0.453443E+06  0.453422E+06  0.000000E+00  0.340304E+06
  0.108519E-03  0.340303E+06  0.340301E+06  0.453421E+06  0.453400E+06  0.000000E+00  0.340303E+06
  0.112197E-03  0.340302E+06  0.340300E+06  0.453399E+06  0.453375E+06  0.000000E+00  0.340302E+06
  0.116000E-03  0.340302E+06  0.340299E+06  0.453374E+06  0.453349E+06  0.000000E+00  0.340301E+06
  0.119932E-03  0.340301E+06  0.340298E+06  0.453348E+06  0.453321E+06  0.000000E+00  0.340301E+06
  0.123997E-03  0.340300E+06  0.340297E+06  0.453320E+06  0.453292E+06  0.000000E+00  0.340300E+06
  0.128200E-03  0.340299E+06  0.340296E+06  0.453290E+06  0.453260E+06  0.000000E+00  0.340298E+06
  0.132545E-03  0.340297E+06  0.340295E+06  0.453258E+06  0.453226E+06  0.000000E+00  0.340297E+06
  0.137038E-03  0.340296E+06  0.340293E+06  0.453224E+06  0.453190E+06  0.000000E+00  0.340296E+06
  0.141683E-03  0.340295E+06  0.340292E+06  0.453188E+06  0.453151E+06  0.000000E+00  0.340295E+06
  0.146485E-03  0.340294E+06  0.340290E+06  0.453149E+06  0.453109E+06  0.000000E+00  0.340293E+06
  0.151450E-03  0.340292E+06  0.340288E+06  0.453107E+06  0.453065E+06  0.000000E+00  0.340292E+06
  0.156583E-03  0.340290E+06  0.340286E+06  0.453063E+06  0.453017E+06  0.000000E+00  0.340290E+06
  0.161891E-03  0.340289E+06  0.340285E+06  0.453015E+06  0.452967E+06  0.000000E+00  0.340289E+06
  0.167378E-03  0.340287E+06  0.340282E+06  0.452964E+06  0.452912E+06  0.000000E+00  0.340287E+06
  0.173051E-03  0.340285E+06  0.340280E+06  0.452910E+06  0.452855E+06  0.000000E+00  0.340285E+06
  0.178917E-03  0.340283E+06  0.340278E+06  0.452852E+06  0.452793E+06  0.000000E+00  0.340283E+06
  0.184981E-03  0.340281E+06  0.340275E+06  0.452790E+06  0.452727E+06  0.000000E+00  0.340281E+06
  0.191251E-03  0.340278E+06  0.340273E+06  0.452723E+06  0.452656E+06  0.000000E+00  0.340278E+06
  0.197734E-03  0.340276E+06  0.340270E+06  0.452652E+06  0.452580E+06  0.000000E+00  0.340276E+06
  0.204436E-03  0.340273E+06  0.340266E+06  0.452577E+06  0.452500E+06  0.000000E+00  0.340273E+06
  0.211366E-03  0.340270E+06  0.340263E+06  0.452496E+06  0.452413E+06  0.000000E+00  0.340270E+06
  0.218530E-03  0.340267E+06  0.340260E+06  0.452409E+06  0.452321E+06  0.000000E+00  0.340267E+06
  0.225937E-03  0.340264E+06  0.340256E+06  0.452317E+06  0.452222E+06  0.000000E+00  0.340264E+06
  0.233595E-03  0.340261E+06  0.340252E+06  0.452218E+06  0.452117E+06  0.000000E+00  0.340260E+06
  0.241513E-03  0.340257E+06  0.340247E+06  0.452112E+06  0.452004E+06  0.000000E+00  0.340257E+06
  0.249699E-03  0.340253E+06  0.340243E+06  0.451999E+06  0.451884E+06  0.000000E+00  0.340253E+06
  0.258162E-03  0.340249E+06  0.340238E+06  0.451878E+06  0.451755E+06  0.000000E+00  0.340248E+06
  0.266913E-03  0.340244E+06  0.340232E+06  0.451749E+06  0.451618E+06  0.000000E+00  0.340244E+06
  0.275960E-03  0.340239E+06  0.340227E+06  0.451612E+06  0.451471E+06  0.000000E+00  0.340239E+06
  0.285314E-03  0.340234E+06  0.340221E+06  0.451464E+06  0.451314E+06  0.000000E+00  0.340233E+06
  0.294984E-03  0.340228E+06  0.340214E+06  0.451307E+06  0.451147E+06  0.000000E+00  0.340228E+06
  0.304983E-03  0.340222E+06  0.340207E+06  0.451139E+06  0.450967E+06  0.000000E+00  0.340222E+06
  0.315320E-03  0.340216E+06  0.340200E+06  0.450959E+06  0.450776E+06  0.000000E+00  0.340215E+06
  0.326008E-03  0.340209E+06  0.340192E+06  0.450767E+06  0.450571E+06  0.000000E+00  0.340209E+06
  0.337058E-03  0.340202E+06  0.340183E+06  0.450561E+06  0.450353E+06  0.000000E+00  0.340201E+06
  0.348483E-03  0.340194E+06  0.340174E+06  0.450342E+06  0.450119E+06  0.000000E+00  0.340193E+06
  0.360295E-03  0.340186E+06  0.340165E+06  0.450108E+06  0.449869E+06  0.000000E+00  0.340185E+06
  0.372507E-03  0.340177E+06  0.340154E+06  0.449857E+06  0.449603E+06  0.000000E+00  0.340176E+06
  0.385133E-03  0.340167E+06  0.340143E+06  0.449590E+06  0.449318E+06  0.000000E+00  0.340167E+06
  0.398187E-03  0.340157E+06  0.340131E+06  0.449304E+06  0.449014E+06  0.000000E+00  0.340156E+06
  0.411684E-03  0.340146E+06  0.340119E+06  0.448999E+06  0.448689E+06  0.000000E+00  0.340145E+06
  0.425638E-03  0.340135E+06  0.340105E+06  0.448673E+06  0.448341E+06  0.000000E+00  0.340134E+06
  0.440065E-03  0.340122E+06  0.340091E+06  0.448324E+06  0.447970E+06  0.000000E+00  0.340121E+06
  0.454981E-03  0.340109E+06  0.340075E+06  0.447952E+06  0.447574E+06  0.000000E+00  0.340108E+06
  0.470403E-03  0.340095E+06  0.340059E+06  0.447555E+06  0.447151E+06  0.000000E+00  0.340094E+06
  0.486347E-03  0.340080E+06  0.340041E+06  0.447130E+06  0.446699E+06  0.000000E+00  0.340078E+06
  0.502832E-03  0.340064E+06  0.340022E+06  0.446677E+06  0.446217E+06  0.000000E+00  0.340062E+06
  0.519875E-03  0.340046E+06  0.340002E+06  0.446193E+06  0.445701E+06  0.000000E+00  0.340045E+06
  0.537497E-03  0.340028E+06  0.339981E+06  0.445676E+06  0.445151E+06  0.000000E+00  0.340026E+06
  0.555715E-03  0.340008E+06  0.339958E+06  0.445123E+06  0.444563E+06  0.000000E+00  0.340006E+06
  0.574551E-03  0.339987E+06  0.339933E+06  0.444534E+06  0.443936E+06  0.000000E+00  0.339985E+06
  0.594026E-03  0.339964E+06  0.339907E+06  0.443904E+06  0.443267E+06  0.000000E+00  0.339963E+06
  0.614160E-03  0.339940E+06  0.339879E+06  0.443233E+06  0.442552E+06  0.000000E+00  0.339938E+06
  0.634977E-03  0.339914E+06  0.339849E+06  0.442515E+06  0.441789E+06  0.000000E+00  0.339912E+06
  0.656500E-03  0.339887E+06  0.339817E+06  0.441750E+06  0.440975E+06  0.000000E+00  0.339885E+06
  0.678752E-03  0.339858E+06  0.339782E+06  0.440933E+06  0.440106E+06  0.000000E+00  0.339855E+06
  0.701758E-03  0.339826E+06  0.339746E+06  0.440061E+06  0.439179E+06  0.000000E+00  0.339824E+06
  0.725544E-03  0.339793E+06  0.339707E+06  0.439130E+06  0.438190E+06  0.000000E+00  0.339790E+06
  0.750137E-03  0.339757E+06  0.339665E+06  0.438138E+06  0.437136E+06  0.000000E+00  0.339754E+06
  0.775563E-03  0.339718E+06  0.339620E+06  0.437079E+06  0.436011E+06  0.000000E+00  0.339715E+06
  0.801851E-03  0.339678E+06  0.339573E+06  0.435950E+06  0.434811E+06  0.000000E+00  0.339674E+06
  0.829029E-03  0.339634E+06  0.339522E+06  0.434746E+06  0.433532E+06  0.000000E+00  0.339630E+06
  0.857129E-03  0.339587E+06  0.339467E+06  0.433462E+06  0.432169E+06  0.000000E+00  0.339583E+06
  0.886182E-03  0.339537E+06  0.339409E+06  0.432093E+06  0.430716E+06  0.000000E+00  0.339533E+06
  0.916219E-03  0.339484E+06  0.339347E+06  0.430634E+06  0.429167E+06  0.000000E+00  0.339480E+06
  0.947274E-03  0.339427E+06  0.339281E+06  0.429079E+06  0.427518E+06  0.000000E+00  0.339422E+06
  0.979383E-03  0.339366E+06  0.339210E+06  0.427423E+06  0.425761E+06  0.000000E+00  0.339361E+06
  0.101258E-02  0.339301E+06  0.339134E+06  0.425659E+06  0.423891E+06  0.000000E+00  0.339296E+06
  0.104690E-02  0.339232E+06  0.339054E+06  0.423780E+06  0.421899E+06  0.000000E+00  0.339226E+06
  0.108239E-02  0.339158E+06  0.338967E+06  0.421780E+06  0.419780E+06  0.000000E+00  0.339152E+06
  0.111907E-02  0.339079E+06  0.338875E+06  0.419651E+06  0.417526E+06  0.000000E+00  0.339073E+06
